23/11/1963	13:30	1. FC Nürnberg	-	1. FC Köln	2:2 (2:1)	
	13:30	Hamburger SV	-	VfB Stuttgart	1:1 (0:1)	
	13:30	Meidericher SV	-	Borussia Dortmund	3:3 (1:3)	
	13:30	Preußen Münster	-	FC Schalke 04	2:2 (1:0)	
	13:30	1. FC Kaiserslautern	-	Eintracht Braunschweig	2:1 (1:0)	
	13:30	Hertha BSC	-	1. FC Saarbrücken	3:2 (1:2)	
	13:30	Karlsruher SC	-	Werder Bremen	1:1 (1:0)	
	16:00	Frankfurter SG Eintracht	-	TSV 1860 München	5:2 (2:1)	
1		1. FC Köln	12	7	4	1	32:15	17	18:6
2		Borussia Dortmund	12	7	2	3	39:23	16	16:8
3		VfB Stuttgart	12	6	4	2	20:13	7	16:8
4		FC Schalke 04	12	6	3	3	25:20	5	15:9
5		Meidericher SV	12	5	5	2	29:19	10	15:9
6		Hamburger SV	12	6	2	4	28:19	9	14:10
7		1. FC Kaiserslautern	12	5	3	4	24:24	0	13:11
		Werder Bremen	12	4	5	3	24:24	0	13:11
9		Eintracht Braunschweig	12	4	5	3	16:16	0	13:11
10		TSV 1860 München	12	4	4	4	24:22	2	12:12
11		Frankfurter SG Eintracht	12	5	2	5	22:23	-1	12:12
12		Preußen Münster	12	2	6	4	17:20	-3	10:14
13		1. FC Nürnberg	12	3	3	6	19:30	-11	9:15
14		Karlsruher SC	12	3	1	8	14:28	-14	7:17
15		Hertha BSC	12	2	3	7	16:31	-15	7:17
16		1. FC Saarbrücken	12	0	2	10	17:39	-22	2:22
